Category,Product Name,Customer Review
Camera,Tripod Takara ECO-193a for Camera DSLR Mirrorless + Bag + Holder U ATT,"The tripod feels sturdy, quite light, but without a manual. seller fast response,"
Camera,Tripod Takara ECO-193a for Camera DSLR Mirrorless + Bag + Holder U ATT,The quality is good. The tripod legs are strong. The bag material is also good. Thick so it doesn't tear easily
Camera,Background spunbond putih backdropfoto Ukuran 1.6m x 3m Impodio-PERMTR,"That's great. Goods match. The material is spunbond. Ordered 1, got size -+ 110cm�?160cm. It's just that some parts are a little torn. Overall Positive. Thanks, Impodio!"
Camera,Background spunbond putih backdropfoto Ukuran 1.6m x 3m Impodio-PERMTR,"At that price, is the quality of the spundbond good? The packaging is neat so the fabric doesn't wrinkle."
Camera,Background spunbond putih backdropfoto Ukuran 1.6m x 3m Impodio-PERMTR,Product according to description. It's just that the creases don't disappear easily even after ironing them. So you can see the folds a bit when photographed
Camera,kain background foto waterproof - Hitam,"Order according to color, but the material is very thin. If you use a photo it still shows through the back. But the quality matches the price. ?????????????????????"
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,"I really like the goods, the courier is also friendly?"
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,really cheap. good quality. comfortable to wear
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,"I have received it, I don't know the quality yet, hopefully it will last and be really good... thanks all?"
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,"It's pretty good, there's a lot of filling and the material is really flexible rubber, it fits really well in your hand"
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 15,"correct item, safe packing, arrived quickly."
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 17,"The clip material is good, durable when used, not easily damaged"
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 20,"Good, tight, unfortunately 1 is broken."
Beauty,Jedai Jepit Rambut 5 Cm Ufa Thailand 2 warna 6 pcs - PAKET 21,"the item is really good, it lasts a long time"
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,The color is cute ??. Gentle on skin. Fast order process.
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,Easy to use. Gentle on skin. Fast order process. The seller is very friendly. The color is cute ??. The goods are durable. The seller's response is top. Safe packaging??. Neat packaging.
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,"The color is cute ??. Gentle on skin. Easy to use. Looks like I'll be a regular here, really satisfied with the service and everything, ORI goods, good, good luck, right????"
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,The color is cute ??. item fits and arrived quickly
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,"Items as described, and delivery on time. As expected. Thank You!"
Beauty,FOCALLURE Makeup sponge makeup tools soft and professional FA93 - Waterdrop,quite ok
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,The texture is hard. The results are long lasting. Really waterproof. Easy to use. Easy to carry. Fast order process. The seller is very friendly. Safe packaging??. Neat packaging. The seller's response is top.
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Easy to carry. Long lasting results. Safe packaging ?? Easy to use
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,The texture is creamy. Easy to use. Safe packaging??.
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,Easy to use. Easy to carry. Safe packaging??.
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,The texture is hard. The result is thick. Easy to use. Easy to carry. Safe packaging??. Fast order process.
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,"Easy to use. Safe packaging??. Fast order process. Easy to carry. but when it just arrived it was opened, it was already broken"
Beauty,Madame Gie Madame Perfect Brow - Pensil alis - Godly Grey,I'm the only one who feels bad but this color isn't too out as much as I expected. But overall i loved it
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,"The color is soft, good, I like it, the price is affordable for changing nail colors ????"
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,"the color is beautiful, the smell is not strong, the price is affordable, fast delivery, safe packaging.."
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,"beyond expectations!! very similar to the one I usually buy at the drugstore for 150 thousand huhu.... seriously I just bought it because there were lots of reviews that said it was good especially for the price of 6 thousand if it doesn't fit, it won't hurt... I don't know if it's good... dries quickly, doesn't get lumpy..."
Beauty,Madame Gie Nailmoji Nude Series (Satuan) - Shimashima,"Haven't tried it yet, but looks like good color, standard delivery, neat packing, thanks"
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B24,As ordered.
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B25,"Fast delivery, neat packaging, product ok."
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B26,The packaging is neat and safe. The price is ok and good according to the description.
Beauty,2IN1 KUTEK HALAL KUTEK 2 TONE KUTEK KOREA - B28,quality according to price??
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,"Fast order process. Safe packaging??. Neat packaging. The result is matte. The applicator is easy to use. Thank you, will I buy another color?"
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,"delivery is pretty fast. The process took a while, the packaging was good using a box. The price is right and the promotion is good, the response is fast. The applicator is easy to use. The design is luxurious."
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,very fast delivery..great. always successful
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,The applicator is easy to use. The results are long lasting. The result is matte. The design is luxurious. Doesn't fade quickly. Doesn't make lips dry. Safe packaging??. Fast order process. Neat packaging. The seller's response is top.
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,The results are long lasting. The design is luxurious.
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,"Very good, the result is matte and not dry on the lips, it is also suitable for dark skin. And I tried using a mask and it didn't smear the lipstick. It's just a shame that the red color is less bright than the 005 Impulse matte lip cream, but overall it's okay. If the make over comes out with a new color, the red one is brighter, I will order it."
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,The results are long lasting. The result is matte. Doesn't fade quickly. Safe packaging??. Fast order process.
Beauty,MAKE OVER Powerstay Transferproof Matte Lip Cream 7 g - Lip Cream - B03 Hype,The results are long lasting. Fast order process. Neat packaging. The seller's response is top.
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,original packaging and standard delivery.. siiiippllll
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,"Thank you madame gie, the goods have arrived and are as ordered, I like it"
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,"It's cheap so I just bought 3, it's good for those with dry lips like me, it's good as a lip moisturizer, it doesn't need to be expensive..."
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,I'm very happy that it arrived quickly
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,satisfiedssssssssssssssssssssss...
Beauty,Madame Gie Color Pop Lip Balm Fruity Series - Yuzu Lemon,"OK, the item is pretty good for the price"
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,"the item didn't arrive, it was lost on the delivery expedition, even though I bought it at the promotional price, now I want to buy it again at the normal price huhuu"
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,Sad that I didn't get it for free when everyone else got it
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,will it expire soon??
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,"Delivery took a really long time, almost a week"
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,"Disappointed, even though I canceled the order because there was a problem with the product, but it was still sent, either they didn't want to bother at all or did the admin just accept the order and pack it straight away?? big no for official store class. The plus point is that the product sent corresponds to what was ordered"
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,The goods took a long time to arrive. Box received in damaged condition. Even though I wanted to make a gift.
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,The order status was complete yesterday afternoon but apparently I haven't received the product until today
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,The goods didn't arrive but the order was completed because it was automatic
Beauty,L'Oreal Paris Mascara Waterproof Lash Paradise Black,I sent used and damaged items and didn't receive any complaints that I'm really tired of not doing it again here.
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,"Honestly, I was disappointed because what was sent wasn't Choco Brown but what was sent instead was Sunny Gold"
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,incomplete... there is no milky white eyeliner
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,"Ordered white & silver, was sent white & red... disappointed it didn't match what I ordered"
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,seller is not responsible. ????
Beauty,Madame Gie Silhouette Eyeliner Small (48 Jam) - Lime Green,"If you want to send it, read the note, please... all three of them are sent in the same color... then what is the function of the note for?"
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,People got the item in good condition...but I got a broken one.
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,the shelf is broken... the packaging is not secure
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,"The packaging was just cardboard, so part of the drawer was broken"
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,"It's clear to choose the black variant, the white one will be sent, so if it runs out, you can communicate to the buyer why there's a chat feature. Don't just send it, you don't want to complain and don't want to bother."
