Category,Product Name,Emotion,Customer Review
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Happy,The material is cool. The color is beautiful ?? The thickness is just right! Neat stitching
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Happy,"Good stuff, according to quality and price. The process and response is a bit slow, you need to be warned first"
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Happy,"Great product, great packaging, fast delivery"
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Happy,The product matches the picture
Women's Fashion,COMFEET - Kaos Kaki Mata Kaki / Ankle Socks Import Quality - White,Happy,"Fast delivery, good item, but the maximum size seems to be 27, so it doesn't fit"
Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Happy,The material is nice and doesn't make it hot to use.
Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Happy,"bought it for my mother, fits up to a large size. When I complained that there was a defect, the seller responded quickly and replaced it with a new one. Thank You ??"
Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Happy,Very satisfied with good socks
Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Happy,"The color matches, there is rubber on the back of the socks so they don't come off easily????"
Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Happy,"according to order, thanks."
Women's Fashion,KK023 Kaos Kaki Pendek Japanese Cool Solid Line Wanita - GINGER,Happy,sock color according to order
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,neat packing. fast delivery process.
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,the strap is good... the seller is also fast
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,Is the quality good?? Are the colors the same as those in the window? Very fast delivery???? Thank you??????
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,Umpteenth purchase here????
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,"great, fast response and delivery"
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,"The item matches the picture and description, but the strap is too short."
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,"It turns out that small is only suitable for children, while for adults the big head is too big but the color is good as ordered"
Women's Fashion,Masker strap / Tali Masker / Aksesoris masker Korea - type Banding - 3.Red,Happy,pretty good...thank you
Women's Fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #7,Happy,"Wow, thank God it arrived safely with really thick bubble wrap. I like the model, it looks really cool. Champion seller."
Women's Fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #9,Happy,"Thank God the belt has arrived, it's cool, it arrived quickly, I ordered something new yesterday afternoon."
Women's Fashion,Ikat Pinggang Wanita Elastis Fashion Gasper Sabuk Karet - #10,Happy,the goods have arrived as ordered
Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Happy,the item corresponds to what is offered and is good
Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Happy,Is it good to use? The stitching is neat.
Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Happy,The material is cool. The stitching is neat. Not glaring. Is it good to use?
Women's Fashion,"Nathalie Kaos Dalam Tanktop Wanita Camisol 1 PCS Color NTA 428 - Hitam, L",Happy,"Good material, only the seams come apart easily"
Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,Happy,Appropriate size. Light to use. The color is good ??.
Women's Fashion,Daster Polos Ruffle / Daster remple Rayon - Mint,Happy,Light to use. Appropriate size. Absorbent material. I'm dreaming. according to the price
Women's Fashion,Kain Jarik Batik Idola kain batu halus idola super - batik klasik,Happy,"The goods have arrived safely, the packaging is neat, the quality of the materials matches the price.."
Women's Fashion,Kain Jarik Batik Idola kain batu halus idola super - batik klasik,Happy,"The item arrived safely, the quantity was right, the motif was really random so it was perfect as a gift. the material is thin but good ??"
Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",Happy,Good quality material ??. The stitching is neat. The color is beautiful ??. The pants model is beautiful?? Comfortable to wear? Material absorbs sweat. Appropriate size. Not glaring. The material is cool. The material is soft. I already have navy and dark grey. I want another color. Very good to use.
Women's Fashion,"Clouwny - clouwny chinos pants katun strech dan fit di kaki - Taupe, All Size",Happy,"Items received well and packaged neatly, according to description, there is a less neat stitching on the leg but no problems"
Women's Fashion,jam tangan wanita BIDEN mode bisnis 3ATM Tahan Air wanita Mewah Kasual - Putih,Happy,"It's good for that price, but it turns out to be small, I thought it was a bit big"
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 37",Happy,The shoes are light. The sole is soft. Comfortable to wear. The size is appropriate. The design is sporty ??. Fast order process. The color is beautiful. Safe packaging??.
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 38",Happy,the size is smaller than 40 in general. the rest is ok.
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 39",Happy,friendly service. fast response. It's just the packaging. I'm sorry the box is so creased. not neat. overall okay. thanks
Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,Happy,The design is beautiful ??. The cut is neat.
Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,Happy,Good product quality??. The design is beautiful ??. The color is beautiful ??.
Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,Happy,There is a little rust on the zipper and the stitching is a little less neat on the inside. But overall it's good.
Women's Fashion,VONA Dompet Wanita Lipat Dua Panjang Bahan Kulit Sintetis - MOZA - Navy,Happy,"as ordered, only the card holder is not wide enough"
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,The cut is neat. The size is appropriate. The color is beautiful ??. The material is cool. Quality product. The product matches the photo.
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,great quality. The color is beautiful ??. The cut is neat. The size is appropriate. The material is cool. Quality product. The product matches the photo.
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,The size is appropriate. The material is cool. The product matches the photo.
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,"Bought 2 different colors, but both were sent the same color. It had already been packed by my sister, replaced by OVO for me... even though I received 2 items. responsibility at all. trousers as described."
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,"I received the packaging neatly, the material is soft, nice to use, the courier is always friendly, thanks, the cut is neat."
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,"There are big ones, there are small ones, but it's not bad for that price, thanks, right??"
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,The size is appropriate. The material is cool. The product matches the photo. The color is beautiful ??.
Women's Fashion,CD01 Celana Dalam CD Wanita Seemless 3D Japanese Style Honeycomb - grey,Happy,The product matches the photo.
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Happy,Good product quality??. Neat stitching. The cut is neat. The design is beautiful ??.
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Happy,"Good product quality??. Neat stitching. The design is beautiful ??. cm, the downside is that if you fill in a lot of cards, it gets cramped, hehe"
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Happy,thank you very much sis.. fast delivery
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Happy,The design is beautiful ??. The color is beautiful ??. Good product quality??.
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Happy,"The goods have arrived, I really like the wallet, the material is also good, I hope it's good, 90% is very good. Good product quality??. The design is beautiful ??. The color is beautiful ??. Neat stitching. The material is soft."
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Happy,Neat stitching. The cut is neat. The color is beautiful ??.
Women's Fashion,BA24 Dompet Pendek Wanita Original Baellery Stylish Wax Leather - red,Happy,"Item is as pictured, well packaged??"
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Happy,Appropriate size. Not glaring. Material absorbs sweat. The stitching is neat. The color is good ??.
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Happy,the material is cool
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Happy,"Thank you, the negligee has arrived. Got freebies from Toped so there's no need to complain about the strange nature of the freebies that came and didn't match the picture. It's good that the material is thick but it's not flimsy. Light to use. Not glaring. Appropriate size. The color is good ??. Material absorbs sweat. The stitching is neat."
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Happy,"The package arrived quickly, nice and neat, thanks bro. The color is good ??. Appropriate size. The stitching is neat."
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Happy,"pretty good material, fast delivery process too"
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Happy,"good stuff, although a bit hot"
Women's Fashion,Daster Wanita Kekinian Adem - Warna Random,Happy,Material absorbs sweat. Light to use
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Happy,"this cheap and this good, sorry it's late, just got a quota of clothes, just drying them... Light to wear. The stitching is neat. Appropriate size. The color is good ??. Material absorbs sweat. Not glaring."
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Happy,"Very good, arrived very quickly..the item is also a Balinese dress which is cool to wear..item as desired..thank you tokopedia"
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Happy,"As per the photo, arrived sooner than scheduled"
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Happy,Light to use. The stitching is neat. The color is good ??.
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Happy,The stitching is neat. The color is good ??.
Women's Fashion,Daster Bali / Dress Bali / Daster Pelangi Jumbo fit to XXL,Happy,according to order
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Happy,"Fast delivery, neat packaging, product as ordered, product quality according to price"
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Happy,It's delicious to use... the ingredients are good... The ingredients are cool. Is the model contemporary?? Not glaring. The color is beautiful ??. The stitching is neat. Is it good to use?
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Happy,The material is cool. Is it good to use? Is the model contemporary?? The stitching is neat. Material absorbs sweat. Not glaring.
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Happy,"The material is cool, stretchy, worth buying for this price, the black one is better than the white one"
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Happy,the t-shirt is nice to wear
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Happy,"the size is right, just a bit thin maybe because it's white, it's suitable for that price, tq seller"
Women's Fashion,Tanktop Singlet Dalaman Wanita Gaya Korea - Jfashion Naraya,Happy,Fast delivery....the material is quite thick..it's easy to absorb sweat
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 5,Happy,Good quality material?? Is it comfortable to wear? Not glaring
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 6,Happy,Comfortable to wear? Good quality material ??. The material is cool.
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 7,Happy,Good quality material ??. Comfortable to wear? The stitching is neat. The color is beautiful ??. Appropriate size. The material is soft. The pants model is beautiful??
