Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Customer Review (English)
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,Jakarta Utara,1295000,5,200,179,5,"terima kasih kak, puas beli voucher tiket disini, recommended seller ??",Positive,Love,"Thank you sis, satisfied buying ticket vouchers here, recommended seller??"
Tour and Travel,PROMO TIKET UNIVERSAL STUDIO SINGAPORE ADULT TERMURAH!!,Kota Bekasi,749900,5,9299,1001,5,toko langanan aing,Positive,Love,my food shop
Tour and Travel,PROMO TIKET UNIVERSAL STUDIO SINGAPORE ADULT TERMURAH!!,Kota Bekasi,749900,5,9299,1001,5,Orangnya ramah. Voucher dikirim via email. Gak lama transfer langsung dikirim. Mantap gan. Makasih ya .. Bakal jadi langganan nih.,Positive,Love,The people are friendly. Vouchers are sent via email. It didn't take long for the transfer to be sent straight away. Great bro. Thank you... I'll be a subscriber.
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,Kereeeeennnnnn. Mantab,Positive,Love,Kereeeeennnnnn. Great
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,Admin sangat ramah & sabar menghadapi berbagai pertanyaan2.. sangat rekomended !,Positive,Love,The admin is very friendly & patient with various questions... highly recommended!
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,"Bisa dipakai, trusted seller, recommended!",Positive,Love,"Can be used, trusted seller, recommended!"
Tour and Travel,7 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,MANTULLL.. recommended seller,Positive,Love,MANTULLL.. recommended seller
Tour and Travel,8 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,"Maaf baru review, respons seller sangat baik, produk harganya termasuk murah dr agen2 lain. Recommended sangat.",Positive,Love,"Sorry, just reviewing, the seller's response is very good, the product price is cheaper than other agents. Highly recommended."
Tour and Travel,9 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,Respon cepat dan ramah. Recommended ??,Positive,Love,Fast and friendly response. Recommended??
Tour and Travel,10 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,Recommended seller ????????????,Positive,Love,Recommended seller ????????????
Tour and Travel,11 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,Seller responsive. Recomended,Positive,Love,Seller responsive. Recommended
Tour and Travel,12 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,"Thanks atas respon nya. Informasi yg diberikan jelas, product nya oke bgt. Uda 2x order kesini. Barang yg di kirim rapi n cpt sampe nya.",Positive,Love,"Thanks for the response. The information provided is clear, the product is really good. I've ordered here twice. The goods sent were neat and arrived quickly."
Tour and Travel,13 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,oke yah kakakkk biasa langganannnnnn,Positive,Love,"OK, bro, I'm a regular subscriber"
Tour and Travel,14 days ordinary dewasa Japan Rail JR Pass Shinkansen Jepang adult,Kota Tangerang Selatan,4439000,5,3014,547,5,Semoga lancar yah langganannnnn,Positive,Love,"I hope it goes smoothly, subscribe"
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,5,pengiriman cepat buku dalam kondisi baik,Positive,Happy,Fast delivery of book in good condition
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,4,"puas , cuma untuk kemasanya kurang aman ya karna tidak pakai bublewrap , pake map coklat gitu , mapnya sobek ujung nya untung bukunya aman",Positive,Happy,"I'm satisfied, but the packaging isn't safe because I didn't use bubblewrap, I used a brown folder, but the edge of the folder was torn, luckily the book was safe."
Books,Star Wars Trilogy White Leather (Exp),Jakarta Barat,999000,5,9,4,5,"Barang original dan masih segel, proses cepat, tidak sampai satu hari barang sudah sampai padahal pengiriman menggunakan bebas ongkir, barang dibungkus dengan bubble wrap tebal saat pengiriman, jadi aman.",Positive,Happy,"The goods are original and still sealed, the process was fast, the goods arrived in less than a day even though the delivery was free of charge, the goods were wrapped in thick bubble wrap during delivery, so they were safe."
Books,BUKU 1984 - GEORGE ORWELL,Jakarta Selatan,89000,4.9,163,119,4,Puas sih.. Recomended bukunya,Positive,Love,I'm satisfied.. Recommended book
Books,THE BOOK OF IKIGAI,Jakarta Selatan,69000,4.9,930,538,5,"buku original, harga sangat murah jauh dibandingkan ditempat lain, seller ramah, packing rapi, buble wrapnya sangat tebel banget, puas Maksimal. terima kasih seller",Positive,Love,"Original book, very cheap price compared to other places, friendly seller, neat packing, very thick bubble wrap, maximum satisfaction. thank you seller"
Books,THE BOOK OF IKIGAI,Jakarta Selatan,69000,4.9,930,538,4,"isi buku sangat berkualitas. buku diterima baik walaupun packaging hanya dibungkus bubble wrap. beruntung tidak basah kehujanan, packaging perlu ditingkatkan keamanannya.",Positive,Happy,"the contents of the book are very high quality. The book was received well even though the packaging was only wrapped in bubble wrap. Luckily it didn't get wet in the rain, the packaging needs to be improved in terms of security."
Books,Segala - galanya Ambyar -Sebuah Buku tentang harapan,Jakarta Timur,90000,4.9,775,453,5,"Buku pasti ori, sesuai pesanan, proses pengiriman cepat, dapet harga murah pas bookcarnaval.",Positive,Happy,"The book is definitely original, as ordered, fast delivery process, got a cheap price at the book carnival."
Books,Segala - galanya Ambyar -Sebuah Buku tentang harapan,Jakarta Timur,90000,4.9,775,453,4,Sesuai deskripsi tapi pemrosesan untuk dikirim lama,Positive,Happy,According to the description but processing to send took a long time
Books,Komik One Piece 95 by Eiichiro Oda,Jakarta Barat,22400,5,439,308,5,"mantab, pengiriman cepat, packaging terbaik.",Positive,Love,"great, fast delivery, best packaging."
Books,The Psychology of Money - Morgan Housel,Kota Bogor,75000,5,1245,731,4,"buku sedikit cacat di bagian kertas, tapi overall mantap",Positive,Happy,"The book has a slight flaw on the paper, but overall it's solid"
Books,Buku Filosofi Teras - Original,Jakarta Barat,78400,5,1296,741,5,pengemasan cepat dan datang nya juga cepat. thank you seller and kurir,Positive,Happy,Packaging was fast and it arrived quickly too. thank you seller and courier
Books,Buku Filosofi Teras - Original,Jakarta Barat,78400,5,1296,741,4,barang tiba dengan cepat sesuai standar pengiriman. tapi untuk kondisi buku ada cacat di tepi buku. tapi gapapa,Positive,Happy,The goods arrived quickly according to delivery standards. but the condition of the book has a defect on the edge of the book. but never mind
Books,Laut Bercerita,Jakarta Timur,100000,4.9,1089,575,5,"pengiriman cepat, adminnya responsif, buku kualitas bagus banget.",Positive,Love,"fast delivery, responsive admin, really good quality book."
Books,Laut Bercerita,Jakarta Timur,100000,4.9,1089,575,4,"bukunya sampai dengan selamattt, tapi sayang banget di beberapa sudutnya ada sedikit damage",Positive,Happy,"The book arrived safely, but unfortunately there was a little damage in some corners"
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,Kota Semarang,125000,4.8,285,150,5,pengiriman cepat sampai dan baik,Positive,Happy,fast delivery and good
Books,THE THINGS YOU CAN SEE ONLY WHEN YOU SLOW DOWN,Kota Semarang,125000,4.8,285,150,4,"Buku sampai dengan kondisi aman dan baik, pengemasan dan pengiriman lumayan lama",Positive,Happy,"The book arrived in safe and good condition, packaging and delivery took quite a long time"
Books,Buku mommyclopedia - 78 resep mpasi ( full color ),Jakarta Pusat,40000,5,415,189,5,"barang nya cepat sampai, dan nyampe di tangan aq dalam keadaaan baik, tulisan nya juga jelas banget, dan berwarna jadi ga bosen liat nya",Positive,Happy,"the item arrived quickly, and it arrived in my hands in good condition, the writing is also very clear, and it's colorful so you don't get bored looking at it"
Books,Buku mommyclopedia - 78 resep mpasi ( full color ),Jakarta Pusat,40000,5,415,189,4,"Maaf baru kasih ulasan.. Buku nya bagus, berwarna, tulisan nya juga jelas, tapi ada di brapa halaman lem nya gx kuat ya, jadi pada copot lembaran nya.. seller, dan kurir oke",Positive,Happy,"Sorry for just giving a review.. The book is good, colorful, the writing is also clear, but on several pages the glue isn't strong enough, so I took the page off... the seller and courier are okay"
Books,BUKU NOVEL DUNIA SOPHIE-REPUBLISH,Jakarta Selatan,135000,4.9,947,639,5,sampai dengan selamat,Positive,Happy,arrived safely
Books,BUKU NOVEL DUNIA SOPHIE-REPUBLISH,Jakarta Selatan,135000,4.9,947,639,4,buku udah pasti original dan sangat bagus dengan pengemasan super aman hanya saja pengirimannya lambat,Positive,Happy,"The book is definitely original and very good with super safe packaging, but the delivery is slow"
Books,RAPIJALI DEE LESTARI - NON TTD,Jakarta Selatan,99000,5,941,529,5,"packing aman, pengiriman cepat, barang sesuai foto dan deskripsi, highly recommended",Positive,Love,"safe packing, fast delivery, item according to photo and description, highly recommended"
Books,RAPIJALI DEE LESTARI - NON TTD,Jakarta Selatan,99000,5,941,529,4,barang cepat sampe. penjual fast respond. cuma dpt produk yg covernya agak lecek.,Positive,Happy,item arrived quickly. fast response seller. I only got a product with a slightly dented cover.
Books,DUNIA ANNA,Jakarta Selatan,65000,5,232,151,5,"bagus barangnya ga cacat, pelindungnya tebel, pengirimannya cepet banget",Positive,Happy,"the product is good, there are no defects, the protection is thick, the delivery is very fast"
Books,DUNIA ANNA,Jakarta Selatan,65000,5,232,151,4,defect dikit di ujungnya tp gpp,Positive,Happy,A little defect at the end but it's okay
Books,Midnight Library /UK,Jakarta Timur,198000,5,271,159,5,"cepet banget pengirimannya, pengemasannya pun cepat dan dengan plastik bubble yg tebel banget jd aman.",Positive,Happy,"Very fast delivery, packaging was fast and with very thick bubble plastic so it was safe."
Books,Midnight Library /UK,Jakarta Timur,198000,5,271,159,4,"pesanan aman dan pengirimannya cepet. seller juga responsif. bukunya ternyata gak tebel. thanks seller, bukunya sampe dalam keadaan aman. sayang aja gak kebagian bookmarks nya Periplus pdhl belanja banyak.",Positive,Happy,"order safe and delivery fast. seller is also responsive. the book turned out not to be thick. thanks seller, the book arrived in safe condition. It's a shame I didn't get the Periplus bookmarks even though I bought a lot."
Books,1984 by George Orwell,Jakarta Timur,146000,4.9,215,113,5,Bubble wrap tebal. Original. Kualitas baru dan baik.,Positive,Happy,Thick bubble wrap. Original. New and good quality.
Books,1985 by George Orwell,Jakarta Timur,146000,4.9,215,113,4,Service pengiriman cepat,Positive,Happy,Fast delivery service
Books,I Saw The Same Dream Again,Kab. Tangerang,83000,5,234,152,5,Terimakasih barang sudah sampai dengan Selamat,Positive,Happy,"Thank you, the item arrived safely"
Books,I Saw The Same Dream Again,Kab. Tangerang,83000,5,234,152,4,"Barang sudah sampai, packing bagus",Positive,Happy,"The goods have arrived, good packaging"
Books,Novel Keajaiban Toko Kelontong Namiya Malice Newcomer Keigo Higashino - The Newcomer,Jakarta Barat,74400,5,188,75,5,"Buku ori, pengiriman cepat dan aman pakai bubble wrap",Positive,Happy,"Original book, fast and safe delivery using bubble wrap"
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5,156,96,5,"arrived safely! yayy puas banget, thank uuu Mizan! cantik banget bukunya????. ga ada defect apapun yuhu, puass! thank youu mizan!!????",Positive,Love,"arrived safely! yayy very satisfied, thank uuu Mizan! the book is really beautiful???? there are no defects whatsoever, yuhu, satisfied! thank you mizan!!????"
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5,156,96,5,pengiriman standart dan buku sampai dengan aman,Positive,Happy,Standard delivery and books arrived safely
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5,156,96,5,"pengiriman cepat, buku sampai dengan selamat, keadaan buku baik baik saja, buku tidak ada cacat dan kekurangan",Positive,Happy,"Fast delivery, the book arrived safely, the book is in good condition, the book has no defects or flaws"
Books,THE MAGIC LIBRARY,Jakarta Selatan,69000,5,156,96,5,"pengiriman cepat, packing rapi dan aman. barang nya sesuai gambar. maaf gak sempat di foto",Positive,Happy,"fast delivery, neat and safe packing. the item matches the picture. sorry I didn't have time to take a photo"
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,3,"barang sampe bungkusnya udh sobek, untungnya bukunya masih aman walau ujungnya sedikit rusak",Positive,Happy,"the packaging was torn, luckily the book was still safe even though the edges were slightly damaged"
Books,Buku Ajar Mata Kuliah Pendidikan Agama Islam,Kab. Bandung Barat,50000,4.9,5675,1776,3,"ujungnya sedikit robek dan rusak, tapi secara keseluruhan baik",Positive,Happy,"The edges are a little torn and damaged, but overall good"
Books,BUKU 1984 - GEORGE ORWELL,Jakarta Selatan,89000,4.9,163,119,3,"Bonus kalender nya lecek2, buku ok",Positive,Happy,"The calendar bonus is fine, the book is ok"
Books,Buku Filosofi Teras - Original,Jakarta Barat,78400,5,1296,741,3,"barang nya sampe dengan baik, tapi buku bukunya sangat mahal mungkin bisa di kurangin sedikit, saya suka banget dengan bukunya dan sepertinya saya aka beli buku lagi di sini terima kasih",Positive,Love,"the goods arrived well, but the book is very expensive, maybe it could be reduced a little, I really like the book and I think I will buy another book here, thank you"
Books,Buku JAGO PROYEK untuk Arsitek dan Sipil,Kota Tangerang,167000,4.6,562,187,3,"Saya kira bukunya gede ternyata kecil,selain kecil tidak tebal juga.untuk packing lebih di tingkatkan lagi karena bukunya ujungnya basah.selebihnya termasuk respons bagus ..",Positive,Happy,"I thought the book was big but it turned out to be small, apart from being small it wasn't thick either. The packaging was further improved because the book had wet edges. Otherwise the response was good..."
Books,Spy x Family 01,Kota Tangerang Selatan,36000,5,412,278,3,"so far barang yg aku terima bagus no cacat, tp barang ini agak cacat di covernya, kynya dr pengiriman karena pas sampe packingnya dah kebuka gak tau kynya di sobek buat ngeliat isinya sm si kurir atau gmna jdnya bukunya kegesek huhu sedih sih tp untungnya cm cover doang gk sampe ke dalem",Positive,Happy,"So far the item I received is good with no defects, but this item has a bit of a defect in the cover, apparently from delivery because when it arrived the packaging was already opened, I don't know if it was torn to see what was inside with the courier or what happened, the book got rubbed, I'm sad, but luckily the cover didn't reach the inside."
Books,Kapita Selekta Kedokteran Edisi 4 Revisi 2016 (Buku 1+ 2) Original,Jakarta Barat,185000,4.9,1137,368,3,"Fast reponse , barang beberapa halaman ada yang blank",Positive,Happy,"Fast response, some pages are blank"
